X,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14
-10.025690841287956,-0.02601171819489788,0.023996581856727484,0.07825055836791467,0.13038102886441788,0.1736863891732637,0.2017250635584815,0.20890684465052586,0.19103676923252463,0.1457678213068976,0.07292460755956034,-0.02533115834763637,-0.14451156810792257,-0.2779955423806493,-0.41739650628124114,-0.5530843085613908
-10.013119442113926,-0.026883911898337942,0.023150046500628157,0.0776514616128976,0.13028326263858192,0.17435194498174292,0.2033964390612921,0.21177808455463817,0.19522563710921084,0.15129169033996068,0.07968254243721104,-0.017567981420459247,-0.1360994770587307,-0.26940708090709653,-0.40919811013936824,-0.5459036897139264
-10.000548042939897,-0.027384760677111833,0.02266826405900374,0.07740959755821156,0.13053515587300255,0.17536064224013537,0.20540675341496117,0.21498767977899247,0.1997571142387745,0.1571682537428012,0.08680971856071043,-0.009412411932460063,-0.12726568097772523,-0.26036252937022175,-0.4005059108827821,-0.5381905821563842
-9.987976643765869,-0.027516461802657502,0.022549009008627094,0.07752268124218402,0.1311343239809043,0.17670995035106724,0.20775328172856727,0.21853266658278697,0.20462796379940928,0.16339398476998185,0.09430232668919673,-0.0008685039585625554,-0.11801440661262894,-0.2508661787021457,-0.3913241200627006,-0.5299489442019615
-9.97540524459184,-0.027282756115465323,0.022788513072927924,0.07798688591588403,0.1320768415944779,0.17839579880998413,0.21043175971426775,0.222408541696975,0.20983340836425646,0.16996381374831632,0.10215501082518814,0.008058136155889836,-0.10835144023464774,-0.24092388824054578,-0.38165852783942283,-0.521184323772573
-9.962833845417812,-0.026688913098394593,0.023381480158598325,0.07879685799411147,0.133357257536577,0.1804125922055953,0.213436398725743,0.2266092774102721,0.2153671450435377,0.1768711432810095,0.11036088348195956,0.017360365120258084,-0.09828411226980704,-0.2305430703410628,-0.371516487611827,-0.5119038430929596
-9.950262446243784,-0.02574170989336945,0.024321107348738408,0.07994573806283324,0.13496861584877146,0.1827532312766068,0.2167599068529263,0.23112734271156815,0.2212213666833992,0.18410786950907804,0.11891154700912822,0.02702952408328145,-0.08782127586894697,-0.21973266892607635,-0.3609068945804697,-0.5021161773153099
-9.937691047069755,-0.024449404344244405,0.025599111869752555,0.08142518786027575,0.13690248279295755,0.1854091399419393,0.22039351599020857,0.23595373040591766,0.2273867890386298,0.19166440934721052,0.12779712089357984,0.03705546599441417,-0.07697327949924532,-0.20850313205270504,-0.3498401583271829,-0.49183152715725226
-9.925119647895725,-0.02282170217222801,0.027205763925601686,0.08322542312527398,0.13914897972012608,0.18837029819802315,0.22432701477170258,0.2410779900976916,0.23385268381282193,0.19952973358761178,0.1370062749292698,0.04742658883535833,-0.06575193366375583,-0.1968663786065497,-0.33832816951763284,-0.4810615856596896
-9.912548248721697,-0.020869718413433463,0.029129925269842774,0.08533525218330361,0.14169682167670655,0.19162528075358515,0.22854878724397204,0.24648826691128128,0.24060691743635654,0.20769140574220496,0.1465262681262698,0.0581298745921313,-0.05417047187863763,-0.18483575925082646,-0.3263842608565299,-0.4698194991941309
-9.899976849547667,-0.018605933270786246,0.03135909336321843,0.08774212011796204,0.14453336159624877,0.19516130124968278,0.23304585712397785,0.2521713457970995,0.24763599542994652,0.21613562647091883,0.15634299320675066,0.06915093381536713,-0.04224350606037318,-0.17242601178323652,-0.3140231624477929,-0.4581198228718203
-9.887405450373638,-0.016044142554592557,0.033879450942494616,0.09043215835358219,0.14764463990212523,0.1989642618906597,0.23780393746790224,0.2581127012485267,0.25492511217937286,0.22484728342166538,0.1664410265135175,0.08047405559443367,-0.02998697649742465,-0.1596532110749811,-0.30126095173411926,-0.44597847052909073
-9.87483405119961,-0.013199402907441822,0.03667592080486817,0.09339023945330684,0.1510154393255702,0.20301880829033864,0.24280748555516402,0.26429655223411197,0.26245820592571273,0.23381000628631288,0.17680368313537087,0.09208226274963573,-0.017418096602055302,-0.14653471378769922,-0.2881149982116885,-0.4334126594846621
-9.862262652025581,-0.010087972029718895,0.039732225591663575,0.09660003691633372,0.15462934472277057,0.20730838931715367,0.24803976277131629,0.27070592212870365,0.27021801875472146,0.24300622685628565,0.18741307703291293,0.10395737202610993,-0.004555292658726923,-0.133089098084712,-0.2746039031364268,-0.4204408502853023
-9.849691252851553,-0.0067272441417717405,0.0430309523352746,0.10004408973828645,0.15846880765494903,0.21181532170216277,0.25348289925376055,0.2773227034074387,0.27818616134928736,0.2524172438417064,0.19825018592870525,0.11608005905329886,0.00858186119479079,-0.11933609857274426,-0.2607474344579695,-0.4070826816759687
-9.837119853677525,-0.0031356809375567146,0.04655362151452215,0.10370387147987678,0.16251521547660827,0.21652085915509903,0.259117963045429,0.2841277268477298,0.2863431822500855,0.2620232921991872,0.20929492070686992,0.12842992781507154,0.021972712498679825,-0.10529653672903388,-0.24656645723625775,-0.39335890104936566
-9.824548454503496,0.0006672616975484658,0.050280760345738376,0.10755986357116434,0.1667489646592347,0.2214052657157558,0.2649250334837207,0.2911008349665284,0.29466864135169585,0.2718036166955275,0.22052619904935944,0.14098558435772643,0.03559560424188937,-0.09099224708666497,-0.2320828598135921,-0.37929129064771433
-9.811977055329466,0.0046612109154050285,0.054191980020211014,0.11159163256205029,0.17114953806109165,0.2264478930513287,0.27088327853530825,0.29822095940346827,0.30314118734477913,0.2817365494178906,0.2319220230194801,0.15372471444641447,0.04942795258305656,-0.0764459994675674,-0.2173194760315992,-0.36490258980620427
-9.799405656155438,0.008824957775224816,0.05826605658296799,0.11577791101397106,0.17569558583806846,0.23162726139467302,0.27697103577176496,0.3054662019448312,0.3117386387992408,0.2917995909253759,0.2434595602875436,0.16662416486486578,0.06344632821639064,-0.06168141756836297,-0.20230000379827948,-0.3502164135432684
-9.786834256981408,0.01313654143580164,0.06248101513356545,0.12009668171346113,0.18036500967624491,0.23692114380413493,0.28316589666666403,0.3128139188689765,0.32043806856901075,0.30196949472260953,0.2551152286792687,0.1796600280390095,0.07762654106309425,-0.04672289421845863,-0.18704892032455958,-0.33525716781711334
-9.77426285780738,0.01757333633732993,0.06681421701634188,0.12452526487504002,0.1851350500136238,0.24230665341239815,0.2894447938815815,0.3202408082806547,0.32921589118584577,0.3122223547227323,0.26686478371429345,0.19280772965183407,0.09194372795566247,-0.03159550364310489,-0.1715913943630638,-0.3200499617811875
-9.76169145863335,0.022112142028528344,0.07124244965585799,0.12904040798913727,0.18998237590674433,0.24776033332005545,0.29578409119670773,0.32772300008990146,0.338047952897845,0.3225336953554669,0.2786834087904573,0.2060421189051404,0.10637244297068273,-0.01632491107575718,-0.15595319579343775,-0.30462051738295937
-9.749120059459322,0.02672927528429159,0.07574201868273814,0.13361837796027487,0.19488317718738227,0.25325824877910436,0.30215967573125635,0.33523614828069054,0.34690962399783465,0.33287856396541066,0.2905458076589881,0.21933756107328878,0.12088675005522946,-0.0009372800747059866,-0.14016060290921623,-0.28899507666094043
-9.736548660285294,0.03140066415006661,0.08028884198611091,0.1382350551716907,0.19981325854552662,0.2587760813025518,0.30854705208984806,0.3427555251055121,0.3557758930777845,0.3432316251366926,0.3024262988267183,0.23266803198505495,0.13546031758295107,0.014540822092144825,-0.12424030777011241,-0.2732003071038682
-9.723977261111266,0.03610194354152421,0.08485854532121168,0.1428660291049759,0.20474813516719167,0.2642892243286782,0.31492143806341377,0.3502561168344121,0.3646214628377749,0.35356725657250127,0.31429891151381134,0.24600721406206766,0.15006651446829314,0.030082520622754398,-0.10821931999131715,-0.2572632054436205
-9.711405861937237,0.040808552021953805,0.0894265590945779,0.14748669513713844,0.20966312954948088,0.26977288006237454,0.32125786150701996,0.3577127206808853,0.3734208470718951,0.363859646151856,0.3261374827893622,0.2593285935361468,0.16467850746118576,0.0456607305390058,-0.09212486934752812,-0.24121100025956807
-9.698834462763207,0.04549582937515256,0.0939682159446032,0.1520723521328676,0.21453346911066418,0.275202157111306,0.3275312580123646,0.3651000425223589,0.3821484684487983,0.374082889781321,0.3379157555025471,0.2726055584632316,0.17926935923983242,0.06124825484496702,-0.075984307574056,-0.22507105377673378
-9.686263063589179,0.05013911458843108,0.09845884873206656,0.15659830044660736,0.2193343842098795,0.28055216853150683,0.33371656898953805,0.3723927950298526,0.3907787567014842,0.38421108965622247,0.3496074766238735,0.28581149714840454,0.19381212691611188,0.07681788309984433,-0.05982500975055333,-0.20887076324329248
-9.673691664415148,0.05471384385874496,0.10287388855364912,0.16103993994744484,0.2240412061894565,0.28579812989540165,0.33978883977104035,0.3795657958197956,0.3992862468392807,0.3942184525443313,0.3611864956094671,0.2989198965949425,0.2082799605664973,0.09234249001852576,-0.04367427565447492,-0.1926374622745145
-9.66112026524112,0.05919564823484008,0.10718896239132046,0.165372867679699,0.2286294650527429,0.290915456995122,0.3457233173509084,0.38659406524084466,0.4076456769948505,0.4040793877048091,0.3726268624011762,0.3119044405901532,0.2226462014012281,0.10779513371243025,-0.027559231471566043,-0.17639832255046775
-9.648548866067092,0.06356045050977974,0.11137999001195756,0.16957297477356373,0.2330749863917863,0.2958798627954717,0.3514955473733096,0.39345292341004745,0.41583208552056017,0.41376860405674837,0.3839029246768164,0.3247391070422988,0.2368844791860289,0.12314915318491995,-0.01150673224911421,-0.16018025625320936
